MST1R	YES1
PRKACB	PRKCG
PIK3CD	PIP5K1C
JAK1	PIK3CG
KDR	PTK2
MYLK	PAK3
PIP4K2C	ROCK2
PDPK1	PIK3CB
IKBKB	IRAK2
AKT2	PIK3CD
PIK3CB	TYK2
PIK3CB	PRKCI
EPHA5	FYN
AKT1	PDK1
FLT1	PIK3CD
BMPR1B	ERBB2
FGR	LCK
MAP2K4	PAK5
MAP2K2	PRKCD
NTRK1	PIK3CA
ACVR2A	BMPR2
JAK3	PIK3CB
CSF1R	PIK3CG
RPS6KA2	RPS6KA3
FYN	HCK
MAP2K2	MAP3K1
MAPK3	PRKX
MYLK2	PAK6
PDPK1	PIK3CG
MAP3K5	MAP4K4
EPHA7	LCK
HCK	PTK2
ACVR1	ACVR1C
PIK3CG	PIP4K2A
KDR	MAP3K13
MAPK7	RPS6KA3
PRKCZ	RIPK2
MOS	PKMYT1
AKT3	IKBKB
RPS6KA2	RPS6KA6
MAP3K2	PAK1
PI4K2B	PIK3C2A
IGF1R	PIK3CD
PRKCQ	SRC
FLT4	PIK3CD
EPHA5	EPHA7
GSK3B	PRKACG
PCK2	PRKAA2
PRKCZ	RIPK1
FYN	PIK3CB
ERBB4	PIK3CB
MAPK13	MAPK14
MAP2K1	SRC
CSF1R	PIK3CB
PIK3CD	PRKCI
FES	FYN
MAPK7	PRKCD
CAMK2A	JAK1
MET	PIK3CG
MAPK3	PRKACG
PI4KA	PIK3C2A
MET	PIK3CB
PRKACG	TRIM28
PDK1	PRKCZ
INSR	PRKCI
CAMKK1	PRKAA1
IRAK1	MAP3K1
FYN	JAK1
MAP3K1	RIPK1
IKBKB	MAP3K8
MAP2K1	PIK3CA
KDR	PIK3CD
PIP4K2B	ROCK1
MAP2K1	PIK3CD
IGF1R	PIK3CG
NTRK1	PIK3CB
PIP4K2A	PIP5K1A
PIK3CA	SRC
CAMK2B	MAP3K5
AKT1	AURKA
MAP2K6	TAOK1
IKBKB	RIPK2
PAK6	RAF1
FGR	PIK3CA
MAP2K4	ROCK2
CDK5	EPHA5
MAP2K6	MAP3K2
PIK3C2A	PIP5K1B
AKT1	PIK3CD
RPS6KA4	RPS6KA5
ABL1	EPHA8
MAP3K1	MAP4K1
IGF1R	PRKX
PIK3CA	SYK
MAPK12	RIPK2
KDR	PIK3CG
ERBB2	TGFBR1
PRKCG	RAF1
LCK	PRKCZ
FYN	LCK
PIK3CG	PIP4K2B
TAOK1	TAOK2
ERBB3	PIK3CD
SRC	YES1
HCK	PIK3CA
PDK1	PIK3CB
PDPK1	PIK3CD
PIK3C2A	PIP5K1A
ACVR2A	ACVR2B
PKMYT1	RPS6KA1
PIK3CB	SRC
PIK3CB	PIP5K1C
PDK1	PIK3CA
PRKCG	PTK2
IGF1R	PRKACB
PIK3CB	ZAP70
PIK3CD	PIP4K2B
EPHB1	FYN
MYLK	PAK6
MAP3K2	PRKCD
ARAF	PRKCG
ERBB4	PIK3CD
MAP3K1	MAP3K7
MAPK7	RPS6KA1
ERBB4	PIK3CG
PIK3CA	STK11
AKT2	PIK3CB
ABL1	NTRK3
JAK3	MAPK14
CAMK2A	MAP3K7
PRKCG	PTK2B
PKMYT1	RPS6KA2
PIK3CB	PTK2
ERBB4	PIK3CA
BUB1	RPS6KA2
ACVR2B	BMPR2
ERBB3	PIK3CG
JAK1	PIK3CB
PIK3CD	PIP4K2A
RPS6KA2	RPS6KA4
BTK	FGR
IGF1R	MAPK3
ERBB2	MAPK3
MAP2K2	MOS
MAP2K4	PRKCD
CSF1R	PIK3CA
CAMK2B	JAK2
FGR	PIK3CB
PI4KA	PIP5K1C
BMPR1B	MAP3K7
MAP2K6	TAOK3
PIK3CD	TYK2
BTK	LCK
MAPK3	MAPK7
EPHA1	FYN
MAPK3	PRKACA
CAMK2A	MAPK3
PIP4K2A	PIP5K1B
FLT1	PIK3CA
AKT3	PDK1
PIK3CA	ZAP70
EPHB2	LCK
JAK3	PIK3CD
FGR	PIK3CG
GSK3B	PRKX
PDGFRA	SRC
PIK3CD	PIP5K1A
FER	PDGFRB
MAP3K1	MAP3K11
MAP3K12	MAPK14
IGF1R	PRKACG
FGR	PIK3CD
MAP3K3	PRKCD
BUB1	RPS6KA3
PIK3CB	PRKCZ
ABL1	EPHB6
PRKCH	PRKCQ
MAP2K1	PIK3CB
PIP4K2B	ROCK2
PRKCZ	ROCK2
HCK	SYK
BTK	PIK3CB
CDK2	PKMYT1
JAK1	MAPK14
ACVR1	ACVR2B
PIK3CG	PRKCI
MYLK2	PAK4
HCK	PIK3CG
CAMK2B	JAK1
PI4K2B	PIP5K1B
JAK3	MAP2K1
PRKCH	RAF1
MAP3K4	PRKCD
AKT1	JAK1
JAK1	MAPK9
JAK3	MAPK3
BUB1	RPS6KA6
AKT1	PIK3CG
JAK3	PIK3CG
MAP3K7	MAPK9
PIP4K2C	PIP5K1B
MAPK14	SRC
MAP2K6	MAP3K6
IGF1R	PIK3CB
HCK	PIK3CD
PKMYT1	RPS6KA6
PIK3CB	PIK3CG
JAK3	SYK
PI4KA	PIP5K1A
PIP4K2C	ROCK1
MAP2K1	MAP2K4
PKMYT1	RPS6KA3
AKT2	PIK3CG
FGR	MAPK14
PDGFRB	PRKCD
PI4KA	PIP5K1B
PAK4	YES1
AKT3	PIK3CA
AKT3	PIK3CG
IGF1R	PRKACA
CAMK2B	MAP2K6
PIP4K2A	ROCK1
PIK3CA	TYK2
ABL1	EPHB3
PAK5	RAF1
TAOK1	TAOK3
JAK1	PIK3CD
MAP3K2	SRC
RPS6KA4	RPS6KA6
JAK1	JAK2
ACVR2B	BMPR1B
HCK	PTK2B
JAK2	PIK3CA
KDR	PTK2B
FLT1	PIK3CB
IGF1R	RPS6KB1
IKBKB	MAP4K4
BMPR1B	TGFBR2
AKT1	JAK3
PRKCD	PRKCH
HCK	MAPK14
FGR	HCK
IGF1R	PIK3CA
ABL1	EPHA7
MAPK3	RPS6KA5
NTRK1	PIK3CD
PDK1	PIK3CD
JAK2	TYK2
PI4K2B	PIP5K1A
PRKCG	PRKX
MAPK3	RIPK2
ERBB2	PIK3CG
RPS6KB1	TGFBR2
AKT3	PIK3CD
NTRK1	PIK3CG
JAK3	PIK3CA
ABL1	NTRK2
PIK3CB	SYK
AURKA	BUB1B
PDK1	ROCK1
HCK	LCK
RPS6KA5	RPS6KA6
PAK4	SRC
AKT3	ILK
PI4K2B	PIK3C3
MAPK3	PRKACB
MAPK14	PRKG1
RPS6KB1	TGFBR1
RPS6KA1	RPS6KA4
PIK3CG	PIP5K1A
MAP2K6	MAP3K1
FLT4	PIK3CB
PRKCG	SRC
HCK	ZAP70
ILK	PIK3CA
EPHA6	FYN
PIK3CD	SRC
PDPK1	PIK3CA
PDK1	PIK3CG
PIK3CG	PTK2
PCK2	PRKAA1
MAP3K1	PRKCD
FLT4	PIK3CG
CDK2	MAPK3
BMPR2	MAP3K7
EPHB1	MAP2K1
BTK	ZAP70
ABL1	EPHA1
JAK1	MAPK3
JAK1	PIK3CA
MAPK13	RIPK2
INSR	RPS6KB1
PI4K2B	PIP5K1C
ARAF	PRKCH
PIK3CB	PIP4K2B
PIK3CA	TXK
PIP4K2C	PIP5K1A
JAK3	MAPK9
CDK5	EPHA7
ULK1	ULK2
AKT2	MAP3K8
LCK	PIK3CB
RPS6KA1	RPS6KA5
AKT1	PIK3CB
AKT3	FLT1
PIK3CD	ZAP70
PIK3CG	SRC
KDR	PIK3CA
MAP3K1	MAP4K3
MAPK12	ZAP70
ABL1	EPHA5
MAPK3	PRKCQ
ERBB3	MAP2K1
PIK3CD	SYK
AKT3	PIK3CB
FYN	LIMK1
MAP3K7	MAPK13
MAP2K1	PAK5
MAP2K2	PIK3CD
MAPK3	PIK3CA
CAMK2B	MAPK3
LYN	PRKCG
ERBB2	RIPK1
EPHB1	SRC
JAK2	MAP3K11
YES1	ZAP70
JAK1	MAP3K1
FER	KIT
ABL1	YES1
PRKCI	RIPK1
EPHA6	SRC
EPHA6	FGR
EPHA1	SRC
MAP4K1	ZAP70
HCK	JAK1
LCK	YES1
MAPK14	YES1
EPHA7	HCK
EPHA7	YES1
EPHA1	HCK
IRAK1	MAP4K4
EPHB1	MAP4K4
EPHB2	HCK
EPHA1	FGR
FLT4	MAP2K4
EPHA3	FGR
HCK	PDGFRB
LCK	PDGFRB
EPHB1	FGR
PDK1	SRC
FES	KDR
EPHA1	YES1
BUB1B	TAOK1
ATM	TAOK1
MAP3K5	RIPK1
ATM	TAOK2
LCK	MAP4K1
BUB1	TAOK1
LCK	SRC
EPHA3	YES1
EPHA5	FGR
JAK1	MAP3K11
PRKCI	RIPK2
EPHA5	SRC
MAP4K4	RIPK1
EPHB2	FGR
BTK	SRC
RIPK1	TGFBR2
FLT3	PIM1
EPHA7	FGR
EPHB1	HCK
PDK1	PDPK1
EPHA5	HCK
ACVR1	ACVRL1
AURKB	TTK
CDK15	MARK2
CDK1	CDK3
MAP3K1	NEK10
MAPK7	PRKCZ
MAPK14	MYLK3
AXL	TYRO3
TGFBR2	TYK2
NME1	PRKAA1
EGFR	NTRK2
MAPK12	MAPK13
BRSK1	PAK1
EGFR	PRKCE
EGFR	MAPK8
EGFR	PRKCZ
EGFR	PIM1
MTOR	SGK1
EGFR	PDGFRA
CDK14	ICK
CDK6	EIF2AK1
CSNK1G1	CSNK1G2
EGFR	MAPK9
EGFR	RET
EGFR	RAF1
CDK16	CDK17
CDK16	CDK18
MAPK12	MYLK3
CDK16	PKM
INSR	PRKAA1
INSR	PRKAA2
CAMK2A	CAMK2G
CDK1	ICK
CLK2	SRPK2
STK25	TAOK2
EGFR	FRK
EGFR	FGR
CDK13	NEK3
CAMK1D	CAMK1G
CDK14	CDK17
CDK1	CDK17
ALK	SRC
PIP5K1A	PIP5K1C
CAMK2D	EPHA10
AURKA	PEAK1
MYLK2	RPS6KA4
EGFR	ITK
CDK18	FGR
AKT1	TBK1
CDK9	FGR
ABL1	PRKCZ
CDK13	DSTYK
MOS	STK26
CHUK	MTOR
EGFR	MAP3K3
ARAF	TRIM28
PDK1	PDK3
ILK	VRK2
PAK4	PAK6
AURKA	PASK
AURKA	SCYL1
PAK4	PAK5
CDK2	LATS1
CDK16	ICK
GSK3B	MAP3K4
MAPK14	PRKY
MAST3	PRKAA1
MAST3	TRIM28
MOS	STK25
MAPK3	PRKY
IKBKB	MTOR
MAPK1	TTN
AURKA	MAP2K1
FLT3	SYK
AKT1	BUB1
CSNK1A1	LRRK2
AXL	EGFR
ERBB2	MAP2K1
PAK1	PIK3CB
EGFR	MAPK3
BUB1	CDK8
CSNK1G1	LRRK2
AKT1	STK11
BUB1	MAPK3
CSK	PDPK1
STK11	STK24
CSNK1G2	LRRK2
PDXK	PIP5K1B
MTOR	PDK1
CLK1	TP53RK
CDK19	STK38
GAK	TNK2
IP6K3	MAP3K3
CDK2	DAPK3
NTRK1	PRKD2
ABL1	PAK4
ATM	MINK1
NTRK1	TBK1
CSNK2A1	PIP4K2C
CLK1	MAP3K21
PKN2	SYK
PDGFRA	TNK1
CDK8	STK38
CLK1	PRKDC
CAMKK1	CSNK1E
CDK1	CDK13
CLK1	PIP4K2B
CLK1	PRPF4B
AURKA	PFKM
STK24	TLK2
PRKD2	PRKD3
CSNK2A1	PIP4K2A
PLK4	TTK
BUB1B	NEK2
GAK	PIK3C2A
MAPK1	PFKM
ALK	PRKCQ
NTRK1	RIOK1
NTRK1	PIKFYVE
STK17B	TRIB1
CLK1	IP6K1
EPHA2	TGFBR1
NTRK1	PPIP5K2
MAPK9	STK26
GAK	TNK1
NTRK1	TLK2
NTRK1	SCYL2
NTRK1	OXSR1
CDK1	CHEK1
NTRK1	SLK
PRKCD	PRPF4B
NTRK1	SCYL1
NTRK1	TAOK1
PFKL	PKM
PFKP	PKM
MAP3K7	PDPK1
NTRK1	TTK
NTRK1	TTN
NTRK1	TRIO
NTRK1	ROCK2
GAK	WNK1
NTRK1	TRIM24
NTRK1	PRPF4B
NTRK1	PAK2
NTRK1	PDGFRA
NTRK1	PDGFRB
NTRK1	PCK2
NTRK1	RET
NTRK1	PTK7
NTRK1	PTK2
NTRK1	PRKDC
NTRK1	PKN1
NTRK1	PRKCA
NTRK1	PRKACB
NTRK1	PRKAA1
NTRK1	PFKP
NTRK1	PFKM
NTRK1	PFKL
NTRK1	PGK1
NTRK1	PI4KA
NTRK1	PIK3C3
NTRK1	PIK3C2A
NTRK1	PKM
NTRK1	PLK1
CLK1	STK31
NTRK1	RPS6KA3
NTRK1	RPS6KA1
MAPK1	TRIM28
NTRK1	ROCK1
NTRK1	SRC
NTRK1	SRPK1
NTRK1	SRPK2
NTRK1	SYK
BRD2	CSNK2A1
NTRK1	NTRK3
NTRK1	ROR2
NTRK1	TRIM28
NTRK1	PAK4
NTRK1	PIK3R4
PAK1	RPS6KB1
LCK	LYN
PAK1	PRKCZ
RIPK4	TYK2
CHEK2	CSNK2A1
MAPK6	RAF1
KSR1	SCYL1
KSR2	PRKAA1
HK1	SRC
NEK1	NEK5
CHUK	MAP3K21
IKBKB	MAP3K21
KSR1	PIP5K1A
KSR1	YES1
RIPK4	STK3
KSR2	MAP2K2
CHEK2	CSNK2A2
KSR1	PFKM
NEK7	SCYL1
KSR2	ROCK2
AKT2	PDK1
PIP4K2A	STRADA
DYRK2	TBK1
MAPK1	PLK1
PRKACB	PRKACG
CAMKV	PIP4K2C
EGFR	TTN
AURKA	BTK
EPHA1	PRKDC
CAMKV	PKN2
PDIK1L	SRC
EGFR	SCYL1
FYN	PRKCI
FYN	RPS6KA1
FYN	RPS6KA2
FYN	RPS6KA3
PRKG1	PTK2
EGFR	PAK4
PHKG2	PRKAA1
PLK1	TBK1
HK1	HK2
ADCK2	PDK2
CAMK2D	NEK1
CSK	MATK
BTK	MAP3K4
AURKC	CDK5
EGFR	LTK
AKT1	SRPK2
EGFR	IRAK1
EPHA1	SMG1
CSNK1G2	CSNK1G3
MAP4K3	MAP4K5
SIK1	SIK2
SIK1	SIK3
CDK16	CSNK2A1
EPHA1	STK17B
CLK2	PRPF4B
AKT1	PTK2
EGFR	MAPK15
AURKB	PKM
PIP4K2A	STRADB
EGFR	SCYL2
PAK5	PLK1
FGFR2	IP6K1
EGFR	MAST2
EGFR	TNIK
EGFR	SMG1
CAMK2D	MOK
IP6K2	PGK2
PIP4K2A	PIP4K2C
PIP4K2A	STK11
PRKCA	PRKCB
PRKCA	PRKCH
PRKCA	PRKCG
EGFR	NEK8
FGFR2	RPS6KA1
FGFR2	RPS6KA3
FGFR2	RPS6KA2
GSK3B	MAP3K2
CDK14	FGR
CAMK2D	PIP5K1A
MLKL	RIPK1
FGFR1	YES1
CDKL1	CDKL4
CAMK2D	CAMK2G
CDK9	CSNK2A1
FGFR2	FGFR3
ERN1	RIPK1
PIP4K2A	PIP4K2B
PAK2	PRKD1
PRKCD	RPS6KB2
PRKCD	PRKD1
PRKCD	VRK1
PRKCD	TRIM28
PIM2	PKM
CAMK2A	MYLK
CAMK2A	WEE2
CAMK2A	PTK2
CSNK2A1	PAK1
CSNK2A1	RPS6KA5
CSNK2A1	MAPK9
CSNK2A1	IP6K2
CSNK2A1	SRPK1
CSNK2A1	MUSK
CSNK2A1	MAPK1
CSNK2A1	RIOK1
CSNK2A1	WEE1
CSNK2A1	RPS6KA4
AURKA	LIMK2
PDGFRB	PTK2
PDGFRB	TNK2
CDK7	ICK
FYN	PRKCD
PRKAA1	ULK1
PRKAA1	SYK
CAMK4	SIK2
PRKDC	STK11
MAPKAPK2	RIPK1
CAMK1	SIK2
CAMK1	SIK1
CAMK1	CAMK2A
AKT1	SIK2
AKT1	MAP3K12
AKT1	PIKFYVE
PRKCB	RPS6KB2
LYN	PTK2
MAPK11	PRKCE
MAPKAPK2	RPS6KA3
MAPKAPK2	WNK4
MAPKAPK2	PLK1
MAPKAPK2	TRIM28
AKT2	SIK2
MAP2K5	MAPK7
CHEK1	CLK3
CHEK1	CSNK1D
CHEK1	SRC
CHEK1	HCK
CHEK1	NEK11
CHEK1	STK4
CHEK1	MAP2K2
CHEK1	TRIM28
CHEK1	TLK2
CHEK1	SYK
CHEK1	MINK1
CHEK1	MAP2K1
CHEK1	TNK1
PRKACA	ULK2
PRKACA	STK26
PRKACA	STK38
PRKACA	RET
PRKACA	PRKD1
PRKACA	TTN
PRKACA	PTK2
PRKACA	STK24
PRKACA	SGK1
PRKACA	SIK2
PRKACA	WEE2
MAPK3	TTK
MAPK3	PIP5K1C
MAP2K1	MAPK3
MAP2K1	MAPK1
CSNK1D	DCK
CSNK1D	WEE1
CAMK2B	GSK3B
CAMK2B	PRKAA1
CAMK2B	GSK3A
MAP2K7	MAPK10
SRC	STK4
SRC	WNK4
SRC	TGFBR2
PRKCI	RPS6KB2
PRKCE	PRKD1
FGR	PTK2
FGR	TBK1
RPS6KA1	STK11
CDK1	MAP2K1
CDK1	PAK1
CDK1	RPS6KB1
CDK1	MAPK6
CDK1	LRRK1
CDK1	PIK3C2A
CDK1	TEX14
CDK1	CSNK2A1
CDK1	NME2
CDK1	NME1
CDK1	EGFR
CDK1	PKN2
CDK1	PIP5K1C
CDK1	PDPK1
CDK1	STK3
CDK1	MAPK3
CDK1	HASPIN
CDK1	NUAK1
CDK1	PIK3C3
MAPKAPK5	WNK4
CHEK2	TTK
CAMK2D	TTN
GRK6	IGF1R
MAPKAPK2	MYLK2
IGF1R	PDPK1
BRSK2	PRKAA1
BRSK2	CDK16
MAP3K6	MAPK8
MAP3K6	MAPK14
PRKD1	SYK
MAP3K7	PRKAA2
MAP3K7	RIPK1
CAMKK2	PRKAA1
AKT1	PRKAA2
AKT1	PRKAA1
CLK2	CSNK1D
SGK1	WNK1
JAK1	MAP3K5
CDK1	SRC
ABL1	MYLK
ABL1	ATR
ABL1	MET
ABL1	BMPR1A
ABL1	STK3
ABL1	PLK1
ABL1	PDGFRB
ABL1	MAPK14
ABL1	HIPK2
ABL1	PDK1
GSK3B	PRKAA1
GSK3B	STK38
GSK3B	SIK1
GSK3B	PKM
GSK3B	MYLK
GSK3B	WEE1
GSK3B	PRKCE
BMX	FGFR1
BMX	PTK2
BMX	TNK2
BMX	PAK1
BMX	MET
MAPK1	PRKCA
MAPK1	MAST4
MAPK1	MAST2
MAPK1	PTK2
MAPK1	RPS6KB1
MAPK1	MAST1
MAPK1	MAPKAPK2
MAPK1	STK10
MAPK1	RIPK3
LCK	SYK
LCK	STK11
LCK	MAPK14
LCK	TBK1
PDPK1	PIP5K1C
PDPK1	TSSK3
MAP3K5	MAPK8
MAP3K5	MAPK14
MAP3K5	PDPK1
CSNK2A2	SRPK1
LRRK2	MAP3K5
MAPK14	ULK1
MAPK14	PIP4K2B
MAPK14	MKNK1
MAPK14	MAPKAPK2
MAPK14	ZAP70
MAPK14	PAK6
MAPK14	PRKCE
AKT3	DAPK2
CDK2	CHEK1
CDK2	CDK7
CDK2	CDK9
CDK2	GRK2
MAP2K3	MAP3K3
PRKG1	TTN
MAPK1	MYLK
MAPK1	RPS6KA3
MAPK1	MKNK1
MAPK1	RPS6KA5
MAPK1	MAPKAPK5
MAPK1	PGK1
MAPK1	TTK
MAPK1	MAPK7
MTOR	RPS6KB1
MTOR	STK4
MET	MST1R
MET	PTK2
FGFR1	FGFR3
PRKD1	PRKD2
JAK2	PAK1
JAK2	MAPK1
JAK2	PDK1
JAK2	MAPK3
MELK	PDPK1
MAP3K3	RIPK4
MAPK3	PRKCA
MAPK3	MAPKAPK2
MAPK3	PTK2
PRKCH	PRKD2
PLK1	RIOK2
PLK1	ROCK2
PLK1	TEX14
CDK19	PAK1
LCK	MAPK1
LCK	MAPK3
CDK5	PIK3C3
CDK5	RPS6KB1
CDK5	MAP2K2
CDK5	PTK2
CDK5	KALRN
CDK5	KDR
CDK5	STK24
CDK5	LRRK2
WNK1	WNK4
FGFR3	RPS6KA3
MAP2K6	PAK6
FER	MET
MAP2K1	RAF1
PAK1	PRKD1
CDK6	PKM
PTK2	RET
GRK2	MAPK14
GRK2	IGF1R
MAP3K2	RIPK4
ITK	TEC
CSK	YES1
MTOR	ULK1
MTOR	OXSR1
MTOR	WNK1
CSNK1A1	PTK2
CDK5	MAP3K1
CDK5	NTRK2
STK24	STK38L
PRKCE	PRKD2
CSNK2A1	SLK
ATR	PRKDC
ATR	DCK
ABL2	PDGFRB
HCK	TBK1
MAP3K11	PRKAA1
RPS6KB1	TRIB2
PAK1	TIE1
MAP3K8	PLK1
MAP3K8	RPS6KA1
MAPK9	MAPKAPK5
MAPKAPK3	WNK4
CAMK2A	CAMK4
CAMK2A	KALRN
CAMK2A	ERBB2
FGFR1	PDK1
ATM	DCK
ATM	BUB1
FYN	STK11
FYN	TRIO
FYN	PRKAA2
FYN	MAPK14
FYN	PTK2
PRKCA	PRKCE
PRKCA	TTN
PRKCA	PRKD3
PRKCA	RPS6KB2
PRKCA	RET
PRKCA	TGFBR1
PRKCA	PRKD1
PRKCA	PRKG1
PRKCA	PRKD2
PHKG2	SIK3
CDK5	ERBB2
AURKB	PRKDC
AURKB	MYLK
AURKB	PLK1
PRKCZ	PRKD1
PRKCZ	RPS6KB2
MAP4K3	PRKCQ
CDK11A	CDK11B
MAPK8	STK4
MAPK8	PKM
AKT2	CLK2
AKT2	PIP5K1C
PBK	TP53RK
BRAF	TTK
PRKCG	RPS6KB2
PRKCG	STK17B
FLT3	PDK1
PRKCZ	STK11
PLK3	VRK1
CAMK1	CAMKK1
AXL	LYN
AXL	HCK
AXL	SRC
AXL	LCK
AXL	FYN
AXL	YES1
BRSK1	PRKAA1
AKT3	BRAF
RPS6KA5	WNK1
RPS6KA5	TRIM28
EGFR	PRKCD
EGFR	PTK2
EGFR	PIP5K1C
EGFR	LRRK1
EGFR	IKBKE
AKT1	BTK
AKT1	MTOR
AKT1	EGFR
AKT1	CSNK1D
AKT1	TP53RK
AKT1	CLK2
AKT1	NUAK1
AKT1	TIE1
AKT1	STK3
AKT1	ULK1
AKT1	CDK2
AKT1	WEE1
AKT1	PIP5K1C
AKT1	HK2
AKT1	EIF2AK3
AKT1	PKMYT1
AKT1	EPHA2
AKT1	CSNK2A1
LYN	PEAK1
BTK	ITK
BTK	TEC
GRK2	PDGFRB
LYN	RAF1
PRKCA	SIK1
ABL1	ROS1
MTOR	RPS6KB2
MAPK13	MAPKAPK3
CDK11B	PAK1
ACVR1	CDK14
BMPR1B	CDK14
CDK17	TGFBR1
CDK14	TGFBR1
TGFBR1	TSSK1B
CDK1	TGFBR2
TGFBR2	TSSK1B
MAP3K1	RAF1
MAP3K1	MAPK1
MAP3K7	TGFBR1
PRKG1	RAF1
RET	SRC
ATM	ATR
FGFR1	PIK3CA
FGFR3	PIK3CA
MAPK3	SRC
MAPK1	SRC
CHUK	MAP3K14
RAF1	SRC
ACVR1C	ACVR2A
ACVR1C	ACVR2B
ACVR2B	BMPR1A
ACVR2A	BMPR1B
